word,sentiment
sensuuruista,-1
demoniperäinen,-1
vilkkaimilaan,1
hautajaisetmeno,-1
väkivaltasiin,-1
parhaaansa,1
huuumeitako,1
spammaamaa,1
niinmontaniinmonta,1
änenatgyyygh,1
kiusateollinen,-1
pahaihminen,-1
paperrii,1
mikkeliintarkoituksena,1
clickkaa,1
sekxuaallisuus,1
kakkonenhaave,1
enäänharmitta,-1
saikkaamaan,1
viispilikkuseihtemän,1
huumeisiinmeneviä,1
laaaady,1
maahanmuuttajatöläisten,1
huijarihuutaa,-3
ehtiikssiinä,1
hurrjaa,1
ampukkee,-1
maahanmuuttokielteinen,1
itkuisess,-1
monikulttuurisuusintellektuelleja,1
pahimmistä,-1
aggressiovihapaska,-2
murhailisi,-4
kurjakatkera,-1
naapuriihminen,1
trollaamiselta,-1
shokeraavaa,-2
ennakkoluulottomuu,1
huurettuu,1
tykkääkommentoijaashare,1
vastaailmiannajaa,1
paskavasure,-1
pahimpimpien,-1
vastikkeeetonta,1
riitasaa,1
liikkkuu,1
hyväottakaa,1
rauhaansopeutumis,1
kkkuulostaa,1
perustavalaatusempaa,1
syöpäsairaita,-1
rikollinenjärjestelmä,-1
laittakkaas,-2
kotiisii,1
raaimpiakaan,1
piikkiinvelka,1
isis paskaläjiä,-1
viha suvakit,-1
pahaski,-1
hiekkalaatikkouskova,-1
rauhanuskontone,1
laitontaeik,-1
valehteluunne,-1
kiinnostaakoko,1
pahajoki,-1
pilaantuaherkkä,-2
valitaaa,1
surusilmäinen,-1
hyvänahkainen,1
tsuvaitsevainen,1
vihannesruokavalio,-1
kiinnostamaaan,1
tulevatrikolliset,-1
trollimpaa,-1
kalkkiksii,-1
viimeaikasiin,1
kiusattiinki,-1
halimisestaik,1
valepöytyäläisen,-1
kyyditäisiin,1
nuorrekkaamaksi,1
pakolaisiafantastinen,1
vihonviimeisiä,-1
loimaanliittolaiset,1
isis paskiaisia,-1
vikkeläliikkeinen,1
idiootilata,-2
vihanhilläntä,-1
vittuluja,-3
vittumaisuuella,-3
kakkaasopivan,1
prahassakaunis,1
menokkaalta,1
työttömönä,-1
rikostalastotkin,-1
rakkas,2
paskanlöyhkäävää,-1
vastaisuuttaa,1
kusetuspäivä,-1
muuttummaan,1
paskanpuhumisestatai,-1
rakasrakkaampisinä,3
sutjakkaat,1
tekniikkaneutraali,1
pillutouhui,-1
kakkonenmerkki,1
iiihhanaa,1
surusvekoöykkäri,-1
ei hiusta vahingoittavia,-1
veisbuukki,1
valepöytyäläinen,-1
laajamittainenuusi,1
vastaavatyylinen,1
isis terroristia,-3
valeyo,-1
keskiviikkovapaa,1
halipuss,1
vasataavaa,1
paskakasta,-1
paskasoppaalusikoimaan,-2
halvahkoista,-1
vihamielinen,-1
tyypiliinen,1
touudenmukaisempaa,1
vihasävytteinen,-1
korkkarifriikki,-1
friikki,-1
kosteeaa,-1
tarkkaanuskon,1
uuskonservatiiviseen,1
aikaansaannoskatsokaa,1
kiinnosthaa,1
niillekuuluvasta,1
maailmanlaajuinenuusi,1
uudenmpaan,1
tyhmätiimiksno,-1
huumorimiehii,1
kauneimmatkaan,1
kurjuudeltaa,1
kavereileenkuulema,1
hyväksiä,1
hakkaaa,1
pahalampi,-1
huijarivalio,-2
hymyherkkä,1
idioottivapaa,-2
riistäjäöykkäri,-2
kuripoltiikkaan,1
rauhanturvaamis,1
rauhanomaienen,1
hyväksiluetaan,1
kalliiimpi,1
orjatyöomainen,-2
vainoalainen,-2
kurppaikäinen,-1
aktiivisemmmin,1
pakkosammuu,1
hyväkynyt,1
pahanhajunen,-1
halvaoloinen,-1
pahapäiväinen,-1
kosmentologilleparas,1
humpuukkinvoivoi,1
porukkaavarsinkin,1
joustokkaat,1
kameliinsekaantuvia,1
paskansuoltamis,-1
hyväksikäytää,-2
liikenneturvallisuussyinen,1
kiinnisaamisen,1
täysarvovakuuttaa,1
tuultmaan,1
huudellamateriaali,1
kurppasialiiton,-1
kurpistinen,-1
pilaillapuku,-1
vastaavaanlaisia,1
hyvällätavalla,1
yli ärsyttävä,-1
väkivalta sen,-1
irakilaisuudestaan,1
fanaatikkomainen,1
humaanitaarisen,1
hyväilemaan,1
kirjoittaaaika,1
medikaaliluokkaa,1
terrori,-3
kusiloriseepöntöön,-1
vaiikko,1
asekiimainen,-1
konfrontatiivisiin,1
liikukaa,1
maahamuuttovastainen,1
saabaan,1
kalskaahtaapas,1
kaliiita,1
kurpsahtaneempi,-1
kehittymättömyysmaalainen,1
hyväksikäyttävään,-2
kammalaa,1
autoliikkeinen,1
kommii,1
lupovvaattii,1
ystävalliset,1
vanhaakka,1
hiirakko,1
kaikestahankkikaa,1
viharajoittaa,-1
nyynny,-1
vaaab,1
viisaamipi,1
suurempaakinl,1
viikkja,1
baariilta,1
itsemurhpillerin,-3
paskahousuinen,-1
valexader,-1
pundoraukkaa,1
ihaillaketju,1
kauhis,-1
väkivaltarikosesta,-1
heikkoamateriaalia,-1
heikko,-1
kauheaah,-1
paskolaiset,-1
seuraavasaada,1
syntisenäoleminen,-1
nikkikimaraa,1
haaliinut,2
sosiaalidemokraatisemman,1
kokoomus mätä,-1
kiikkaan,1
suurimmmat,1
hyysäripoliitikon,-1
nopeeeeesstii,1
apuuuuuuuu,1
akuliinaa,1
vankuikkuluikku,1
liittovaltiotyyppinen,1
pahavointinen,-1
ääri suvaitsevainen,-1
paskapöntto,-1
paskapakolais,-1
komeaa,1
pahapahaoikeinpaha,-1
ihaillajeni,1
rasistiset,-2
mieli hyvää,1
parhaaksemmme,1
shokkivihreä,-1
kusipäisen,-1
kuuumattomat,1
asepalvelusikäinen,-1
liikumatttomaksi,-1
pahimpaaan,-2
kiusaajas,-1
väkivalta hoki,-1
hyväkin,1
rysssänmaalta,-2
varovainenliikkeell,1
orjutus,-2
pillu rallii,-1
vaatimaattomia,1
valhe manipulaattio,-2
tarkkaavainenaina,1
syntymäruma,-1
paahtopaistaa,1
suuntamuuttui,1
vaasalaaset,1
pelaajalistaaainakaa,1
maamuuttopalstalainen,1
rasistipalstalainen,-2
terroripalstalainen,-3
paluutasurullista,-1
sakkoaputkaa,1
ärsyttävyydessän,-1
hymykasvoinen,1
kolmeviikkoisen,1
bitlocker asemansalaus,-1
rasistejaher,-2
hakkaaisesta,1
suurytyötömyys,1
ikaalislaienn,1
kohtuusiisti,1
flakkaa,1
kuristaapolitiikka,-4
hyväksilukien,1
lutkahtavuus,-2
venäjä trollaaminen,-1
vastaavaaeli,1
sekopäisyydellä,-1
puhhuupi,1
voeeeeeeee ee,1
leivinuuniinjos,1
aattekkee,1
vapaavaratavapaavarata,1
karmaisevatmiss,1
pakkohoitaa,1
raaimmillaan,1
siviiliihminen,1
nukkumasijaa,1
puolukkapannacottaa,1
kerjäläinenpomo,-1
paskantan,-1
mielenkiiintoisia,1
taaaaaaaaaaas,1
väkivaltavastainen,-1
vaarinikaa,1
allaaah,1
poikkekkaan,1
maapoiittinen,1
hirrrrrveän,1
pilikkihaalareita,1
suvakkivajakkivähemmistöön,1
paskemman,-1
vauva forumilla,1
hyväkikäyttöä,1
mainekkaisiin,1
kiusaliseksi,-1
mustaneeeekeri,-1
pedofia,-4
aggressiopoistamaton,-2
ikiomaareservaattia,1
ecfabaadccaa,1
baltimoressaamerikka,1
olisinneliraajahalvaantunut,1
raadellaarpi,1
aito avioliitto,2
suvakkiporukka,1
puolukkaaksi,1
mätä ääninen,-1
muutetaanuusiutumattoman,1
tekopyhä,-1
matu kulttuurinen,-1
ilovaiskin,1
typereistä,-1
suurmmoisia,1
piiloviisas,1
svedua,-1
autuuaalisella,1
asukkaatitse,1
vahinkoyksi,-1
moukkka,-1
kokkaritnilkki,-1
kritiikkiomainen,1
vihatui,-1
harmittomia,-1
pahastisamat,-1
suurmoskeijallealkaa,-2
huomaakkaa,1
menkkaränkkä,-1
helläluontoinen,1
viiskuntaan,1
ytk työttömyys,-1
arvostustakuunelkaa,1
hyvännäköinen,1
maahanmuuttajaperäinen,1
pestäpyykkiä,1
poistamaaan,1
tyhmältä,-1
vallattomuuksiinei,1
monilahjakkaana,1
jyyyystärikarju,-1
lykkiii,1
kaalliimpaa,1
loukkkaa,1
korrup,-2
baariihminen,1
ruuvarinkaa,1
tummeliliikuntaa,1
kiusottelevasta,-1
vihainenn,-1
piipaa autot,1
mahtaavaa,1
osoittaakkseen,1
tyrannioiva,-1
kiihkopositiivinen,1
äärikiihkopositiivinen,1
kuuluuvarsinkin,1
viispiikkisessä,1
kaheksansataakuuskyt,1
niiiinn,1
raakuuksiaanottaa,1
vittuillanainen,-3
bakkanaalis,1
kivenhakkaamien,1
kokkiamaan,1
kurppaantunut,-1
avautuuu,1
kokonaisuudesaan,1
viikkoloppuorpo,1
viljellämaatyyppinen,1
vihavainen,-1
yltiö suvaitsevainen,1
parvekkeellle,1
jäykkähaarukka,1
uuuh ketopelto,1
funkkistyylinen,1
muuuttanut,1
toooooooooosi,1
tsuumaa,1
vittuulupalstaksi,-3
korruptiivinen,-2
superuutuuserikois,1
peruuutuspaikkoja,1
suurihankkikaa,1
suijaamaan,1
huorastaa,-2
seksuaalipoliittinen,1
työttömiijen,-1
paskoomaan,-1
tapahtuupahinta,-1
kiihko suvaitsevainen,1
huviitaa,1
pahakuri,-1
huokaaikkunaluukut,1
vihavasemmistolainen,-1
pelkuri raukka,-1
halintaotteella,1
suopakuuraamalla,1
kyrpät,-1
paskakksi,-1
pieniriikki,1
koukkaaa,1
väkivaltaongelmainen,-1
nettivehtaamaan,1
leveäpiikkinen,1
itseskuuttaava,1
suurudenhullujen,-1
laittomat,-1
huollataamaan,1
rikolisiksi,-1
turhuuttaa,1
huorailla,-2
hyvämenevä,1
kusipäi,-1
monikulttuuripaskaa,-1
mätäpaiseita,-1
ihanuuus,1
matu vastainen,-1
informaaliuusi,1
parevekkeellaan,1
uudistaaehdotus,1
kauniiksi,1
turvapaikkakriittinen,1
runkkurasvaa,-1
inhousepartners,-2
inhouse,-2
nöyryttämistä,-1
kreiikkalaiskatollinen,1
isis terroristiryhmältä,-3
ystävöllisenä,1
valeasuinen,-1
kamuttajalta,1
nukuttukkaa,1
laajennuspoliitinen,1
natsi mäkis,-2
pervoa,-2
viisauutta,1
raauhaallista,2
posiiivista,1
tiipiimallinen,1
asemaanss,-1
laittakaappa,-1
masennys,-1
natsi sååmenrååtsalaisten,-2
mokkaturkkinen,1
kaikkkee,1
rasistiset,-2
reiraamaan,1
erikoinenliikkeinen,1
iloinenvärinen,1
vastaajaana,1
ylivoimaisestimiss,1
itsenäiisyys,1
neaaww,1
puhumaaan,1
hyväj,1
suurrii,1
vatsarellukkaa,1
yksinhuoltaja,1
itsensämyymiskeikkaa,1
uusimaaalue,1
pilkkahihintaisella,-1
heeejaaa,1
heeeeeejaaaaaaaaa,1
islami terrorismin,-3
maailmanlaajuiseta,1
viisykkönen,1
paskajaksoinen,-1
kiristys tyhmä,-1
konservatiiivisen,1
epäkiihottavaa,1
kiivaaksi,1
hyväei,1
ihastusolet,1
aapeeuuveeaa,1
shokkimainen,-1
kuuluumiksi,1
viisaatjos,1
nikotiinii,1
vihaisna,-1
antakkeeee,1
seurraa,1
lakkailemaan,1
kallaanvaarassa,1
vaihokkaaksi,1
aiheuuttaa,1
viimisetkii,1
laittaakaapa,-2
vaaltuutetut,1
nussssinnut,1
aamujäykkä,1
outooo,1
viittiipi,1
suunnitelmauusi,1
kauniiiksi,2
uhkaill,-1
maalmanlaajuiset,1
valepaskan,-1
suvaitsevaisuus rasistinen,-1
inhotaanmuutaman,-2
anarkistisuvakit,-1
ihaahaanaa,1
vapaaaikatilatarve,1
liikkuaesteinen,1
sielunviholline,1
syntihyväksyvä,-1
hyväksytty rakkaus,1
akresiivisuus,1
hyvväää,2
nukkuunn,1
vastaaanottonopus,1
vituuuutttaaa,1
tietotekniikka aiheinen,1
sijoitttaa,1
ihanamink,1
kyykkäis,1
mustaautokiima,1
vaadfitaa,1
eu pakkoliittovaltio,1
kusitoistavuotiaat,-1
hiekkalaatikollaaan,1
psyykkautunut,1
sensuroinnut,-1
vastuuvakuuttaa,1
rakaskulta,2
hyökkäyskäydä,-2
mmreilu,1
raiskausepäilläuutinen,-3
rauhatomia,-1
paskallaoli,-1
juurisaa,1
valerius,-1
pahavaltakunta,-1
heikkolaatusia,-1
kaikkomaan,1
maahanmuuttokriitinen,1
ryssä,-1
saastuttaaa,1
vainontaa,-2
aadaamista,1
rakasruneita,2
irtileikkaamiset,-1
parhaaa,1
täysikuunelkaa,1
iki iloinen,1
kusetustavoista,-1
vähäkalorisiivegaaniruokia,1
valehteleeero,-1
kaveraavat,1
maahanmmuutajia,1
vainomielinen,-2
pahaaho,-1
pikkujuutalainen,-1
runsaamapaa,1
itsemurhakulti,-3
suurmamutuksen,-2
puuttintyyppinen,1
pahaaaaaaaaa,-2
uhkaillarikos,-1
halvahkoja,-1
hirrrrrrveän,1
reuvaviivaa,1
ykkkösjulkkis,1
ääri rikollinen,-1
narsistisen,-1
kuuloherkkä,1
paskamaanen,-1
nokkaas,1
kirkkaallla,1
paskasakkipitoinen,-1
idiootimmat,-2
ruumiinkulttturi,1
kirjoittaaaa,1
maahanmuuttovaltainen,1
rikosa,-1
asellinen,-1
miikka,1
listtaa,1
maalittaa,1
viisykkösellä,1
siisrikkoutunut,1
työttömästa,-1
kritiikkiö,1
aakkonenjärjestelmä,1
hyväillähieronta,1
idiootimmalta,-2
liikkunt,1
hyväksiköytöstä,1
kaunehinta,1
automaattilaatikollinen,1
hsl lomaa,1
ennakkotiedottaa,1
tarpeessaitsemurha,-3
pikkuremppaan,1
kauheeeee,1
huijataaan,-3
viihdykkeeksid,1
karehriii,1
impulsiivinenuusi,1
kamuidenkaa,1
huijauksestailman,-2
maallinentakki,1
kokonainenuutenakki,1
maaseuduntulevaisuus niminen,1
viiikonlooppuu,1
asese,-1
vittuillapuoli,-3
viikkosissa,1
poliiittinen,1
vitttaa,1
yli ystävällinen,1
vaikkakuuluisi,1
hyväksikäytäen,-2
asepalvellaikäinen,-1
maukkas,1
kauheeaa,-2
vaahtoruiskuttaa,1
viipuriii,1
saatuaa,1
väkivaltafantasiointina,-1
väkivaltafantasioinniksi,-1
suurudenhullulle,-1
seksuaali väkivaltarikoksille,-1
rakastarinen,2
kelpoiseksi,1
ampujamainen,-1
hyväkroppasii,1
taalintehtaalta,1
itkevia,-1
hyväkropppainen,1
yllätyäen,1
pilkkakirjoittaa,-2
iki rakastua,2
maahanmuuttoneutraali,1
kiinnostanutkaa,1
paska aivotperse,-1
narsistinenpsykopaattinen,-2
mamu myönteiset,-1
pahamaku,-1
hauskahkon,1
vaapaaehtoisvoimin,1
tuskantäyteinen,-1
anarkistihoro,-2
väkivaltaaaaaaaaaaaa,-2
raaaka,-1
valepommittaa,-1
koiratappaja paska,-2
valehteljoiden,-1
raiskanu,-3
aggressivisempia,-2
rikkaas,1
suvakkihyysäreitten,-1
vihaoman,-1
väkivaltafantasiavihapaska,-2
pahatekokaari,-1
myrkkykäyrä,-1
hyökkäysluonteinen,-2
kauneustajuinen,1
pervoteologinen,-2
huumeriipuvainen,-1
viihteellismentoriaalinen,1
narsistisadistinen,-2
väkivaltarikollis,-1
hyvämainaeiselle,1
raivoikkaana,-1
terroistit,-3
laittomastti,-1
paskiais,-1
suurmamutusta,-2
surmaa,-2
tuhokaa,-1
kidutusomainen,-2
viissaanpana,1
fanaattinen,-1
suurimmisssa,1
kurjanäköinen,-1
entuudestaa,1
suvakkihyyssäri,1
kukkkuu,1
pahalya,-1
ruokaalaittaa,1
rikosperusteinen,-1
sielutomia,1
nuuhkuttelemaan,1
tabernaakkelilainen,1
psyykkotisia,1
atyyyppisten,1
atyyppisyydestä,1
tappellut,-1
uber keikkaa,1
henkkamaukka,1
öyhöttävä,-1
ryssäkiimainen,-1
hyväiskoinen,1
diividaavi,1
ihastustaehk,1
suursuvakki,1
hupsiskeikkaa,1
aaavistamattomien,1
itkevat,-1
super erikoinentarjoushinta,1
kuunnnellut,1
pivvuravvia,1
kosteusherkkä,-1
apteekkii,1
pikkupoliittinen,1
hautalerppaa,-1
toteuttaajakki,1
hyväksikäyttämälle,-2
tyhmäkuuloinen,-1
havukkaaho,1
tyylikkäällä,1
hymyli,1
ärsytävän,-1
melenkiintoisempaa,1
pahimmankerra,-1
rauhallistaehk,1
yhteinenpyykkitupa,1
pahaasit,-1
idioottivaalta,-2
kalapuukkoviiksinen,-1
hulipumpeliporukkaa,-1
suvakkipoliitikkoa,-1
ylpeästiälykkäälle,1
paskempaakin,-1
hyväksitarkoitettu,1
vaaralllisten,1
suutaaja,1
hyväne,1
kiinnotttaminen,1
hautasmaalla,-1
ekklesiaan,1
seksuaalihyökkääjät,1
jaatallennaaamulehtifi,1
kolikkopeliriippuvainen,-1
miihaat,1
niiillä,1
kaksisuuntaistaa,1
buhuuuuuuu,1
yritysvakuuttaa,1
asemaltaki,-1
hautaustomen,-1
hyökkäyshaluinen,-2
pilasivai,-1
pervo himokkaiden,-2
pikkuraukka,1
syntymäviisas,1
huijaustoimntaa,-2
palvellaantaa,1
parkkiruutuinen,1
palkkasaadavihamielinen,1
murhatahimoinen,-4
hyväniinnivala,1
ryssävihainen,-1
hyväkuntisena,1
kaunimpaan,1
osaaava,1
outoaaa,-1
pahasorttinen,-1
vittuiluhut,-3
uhkapainotteinen,-1
vittuliisoista,-3
ryssänn,-1
ryssäfoobinen,-1
vahinkotekevä,-1
totaaalinen,1
kaunapohjainen,1
vastiikkeettomien,1
pakkouusi,1
svedufoksi,-1
ristikkoikkunallinen,1
uskokkaa,1
nöyryyteyt,-1
raharikkaat,1
suruliseksi,-1
teko ystävällinen,1
kuupalaasille,1
keskuudessasaastaisina,-1
sellaaane,1
vähä aasiaa,1
hyväksihavaittu,1
rasistivastainen,-2
vasemmistopoliitikka,1
trolleimman,-1
kiusottelemas,-1
vapaamuurarieik,1
peruskiurukkaat,1
sota aseinen,-1
kusettoo,-1
woimakkaaksi,1
hyökkäyspään,-2
ahipakkaa,1
palestiinatoimittaa,1
vaaleanpunaistakermavaahtopaskaa,-2
rauhauskontolainen,1
ihahahhh,1
uuskarismaattisten,1
ryssämielinen,-1
tuhoaminspolitiikka,-2
kiduttamis,-2
pirkka paskaa,-1
vihapuhuva,-1
suvaitsevainenimpi,1
pilatavuoro,-1
hullu,-2
hyväksikäytettykö,-2
rakastenemes,2
valehteleet,-1
upea ääninen,1
aatottii,1
kiusataryhmä,-1
vihasaarnaavat,-2
kurjuuttaa,1
valesaamelainen,-1
halitusten,1
katumaasturityyppinen,1
kiinnivahinko,-1
tuhomiseksi,-1
suurenpaan,1
naattikaa,1
paljjastuu,1
naiiviuuttaa,1
halvallamoni,-1
pysäkkii,1
valelääkäreis,-1
radikaalikonservatiivinen,1
vapaaehtoisestimaksaa,1
virkaann,1
pahastiolen,-1
idiot dictators,-2
paskahullu,-1
siilitappaa,1
hintti,-2
hakijaaaaaaa,1
viiirusperäiset,1
teko onnellinen,-1
vihatunpaa,-1
raiskauvapaus,-3
sosiaaaliperäistä,1
epätoivoivoisena,-1
tiiviimpi,1
nopeastimuuttuviin,1
yllättviäkin,1
taakka,-1
matu uutinen,-1
maahanmuutto kriittinen,1
viherkokkaritvasuriliberaali,1
syntymähoikka,1
paskalaiska,-2
lutkalaitetaa,-2
vittuiitasta,-3
iiiiiiihanaaa,2
kikkaralenkki,1
hyväksikäytät,-2
itkullas,-1
vihaaei,-1
jälleenmyytävyys,1
hienoaherra,1
lämmituspoliitikka,1
tuuliviirimäinen,1
länsiuusmaalainen,1
länsiuusmaalaiselle,1
vahigollisia,-1
heikkotuulinen,1
ihannemieeees,1
surmaamis,-2
hyökkääjämatut,-2
hyökkäyskykyinen,-2
paskuuttasi,-1
maahanmuuttokusetus,1
paskimmin,-1
puuttumaanjokaikiseen,1
virheherkkä,-1
tunketuu,-1
kaunistakomeaa,1
sexikkäisiin,1
nuorekkaaksi,1
paskaan,-1
tappelvas,-1
asettunyt,-1
puukorottaa,1
raiskausikäinen,-3
anarkisesta,-1
energinen,1
jeesus hullu,-2
wauuuu,1
kommariöykkäri,-2
lomatsiluunpala,1
murhanyrityksetä,-4
matkailutarkoituksessamiss,1
vihainen,-1
tuima,-1
hyvä tyyppinen,1
viispiikkinen,1
monikulttuurisuusmyönteinen,1
terroristikapinallinen,-3
todellisuuskriittinen,1
luoteis uusimaan,1
uskovainenpoliitikko,1
naziporukkaa,1
pniikkituntemukset,1
paratiisiina,1
uutisetkotimaa,1
tölökkii,1
isis uhka,-1
hautaumaa,-1
scriptaamaan,1
valeuutinensivusta,-1
vahintoittamaan,-1
öyhöttämässä,-1
hengellinen eettinen,1
pumpatakkkin,1
kiihkoahvenanmaalliset,1
glasssii,1
ankkahuulinen,1
rauhallises,1
rikosilmoittaa,-1
padletcombilsa kuu,1
vittukestävä,-3
rampparallaaa,1
kaikkiiiiiii,1
vastatessaaan,1
paluumuutan,1
pahaltahylk,-1
kkk rantautunut,1
kiusatatutkimus,-1
kurppamainen,-1
vsjkkkmvtoi,1
mamu kriittiset,-1
vainoarhaiselta,-2
kuuului,1
viisauttaalle,1
annaaaaa,1
buudeliaan,1
digitalisaatiobuumi,1
innottaa,1
babylonin vastainen,1
kunniakkkaammin,1
karvaaami,1
sorvaantuu,1
rekkautuu,1
rikollistipe,-1
kinkkuhuuruinen,1
uuskarismaattisiin,1
liiittyvä,1
ruukaat,1
viisvuotiaan,1
vihanhalinta,-1
hyväilessä,1
ruohonleikkkuu,1
ystäväkokoinen,1
pahimmalka,-1
valeksanteri,-1
manipulatiivisen,-2
sontaluukkulainen,-1
nnaiinennn,1
ilopilata,1
terroristisyyllinen,-3
paska,-1
viinihuuruinen,1
viikkokokoontua,1
huumehuuruinen,1
suvakkipiireistä,-1
haluttavaon,1
pakkonatottamaan,1
valehteliminen,-1
konservaatiivisemman,1
paskase,-1
kauniix,1
eläkeleikkaajakepuli,-1
sensuuriyhteinenkunta,-1
inhoittafaa,-2
vikkuuttelevat,1
rukkauskaverii,-1
puhdistuksestasilkkaa,1
kusikatkuinen,-1
vajakkileikkiä,-1
itkienen,-1
itselataavaa,1
uussuomalaisuus,1
hyväksikäytetyltä,-2
kriitikkiä,1
tuumittuu,1
maahanmuuttorikas,1
vihoviimeisimpänä,-1
paskalehtinen,-1
raivone,-1
hyvämahtaa,1
brexit murha,-4
viikkorahaonperseestä,1
peruukkipäinen,1
manipulation,-2
jässsikkä,1
hyvä erinomainen,1
viiini,1
tyhmäätyhmempi,-1
bäkkiiiiiiiii,1
väkivaltahullu,-1
vapaautamaan,1
antisosiaalistapersoonallisuus,1
vaudikkaastikkin,1
ahtaassaa,1
valehetelemisesta,-1
kilttikuoli,-1
rikoshonkalampi,-1
hänelle,1
hienoaett,1
muumaamuumaa,1
aluukkainen,1
pahimmastapäästä,-1
hampaatttomia,1
pedofiiliystävällinen,-4
ikaalisiinkin,1
polttaa,-1
vastaanottaaarvoinen,1
epäreilu,-1
epäonnistunut,-1
samenttihansikkaat,1
kaunihimpaa,1
suurimmaan,1
iloisampi,1
punaviherkomukkapropagandaa,-1
pahamies,-1
rauhatahoinen,1
pakkosyöttö propagandapaska,-1
tuhokapitalistinen,-1
pahimilta,-1
vainoomis,-2
hyvälaatune,1
perveen,-2
viinikkala,1
tarraaomaa,1
julkisuuskiimainen,1
rauhankumppanuusyhteinentyö,1
kavveraamaan,2
ennakkomateriaalinen,1
sisäsiittoiiset,1
maahanmuuuttokustannuksista,1
kalkkiintuminen,1
kesii rikollinen,-1
rauhallisenpaa,1
anarkistiradikaali,-1
aggressivisenpi,-2
kidutusmurhaamaa,-3
paskampi,-1
mönkköreiillä,1
hiiiiiiiiiiiiieno,1
kiusaajapaska,-1
hyvältä,1
paskiasisten,-1
perversioittiet,-2
sabotoitu,-1
masennusoireinen,-1
rauhanrakastava,1
valehteljan,-1
pakokaasuahtaa,1
vajakkiporukkaa,1
huorat,-3
ihhana,1
kiusatakierre,-1
terroritäyteinen,-3
asuinpaikkaakaunis,1
plussaarauhallisesta,1
leikkifeikki,-1
suurmauttamaan,-3
vaajaavainen,-1
hyväkskäyttö,1
paluutaviisaat,1
pahanaaina,-1
uskovainen,1
inhoittavalla,-2
trolliaiheisia,-1
kurjalta,-1
pervert,-2
vilkkkaimmat,1
hyväiit,1
hyväkseks,1
satapiikki,1
rauhansanalainen,1
kuusmetriinen,1
viikkoakoska,1
istukkii,1
ainamiss,1
laittaaka,-1
puumailemaan,1
idioottiliberaali,-2
hypppäään,1
vähämuutakki,1
avioliittoonpyhä,2
bathriippuu,1
super reipas,1
itserakkaassa,-1
viikkarissa,1
kiusaamuskierteeseen,-1
viikko kaksi,1
vastikkeeellisia,1
ihailein,1
natsi isämaallinen,-2
digitalisaatiohulluus,1
laadukkaamaan,1
vaattenaulakko,1
kauniskatseinen,1
vammainenpolitiikka,1
runkkaavatilmoittakaa,1
ranskaaa,1
arkkiliberaalinen,1
viimesiin,1
juutaalisvastaiseen,1
kyyttii,1
vainoajahullu,-2
nuuskaaa,1
kaikeinkaikkiaan,1
mika on jumala,1
julkkutyrkky,1
halintarekisteri,1
halitse,1
ylistystansssii,1
yhteydenottopaikkaavanhana,1
myrkyllykkäs,-1
pilaamiseneineksi,-1
ppsrauhallista,1
helpottaavaa,2
ex väkivaltarikollinen,-1
kirjaantumispyyntö,1
mätänemäämpi,-1
puuskututtaa,1
innoissaanalkaa,1
myyykää,1
parakkityyppinen,1
vaikuttaapaikka,1
uusisssa,1
uudelleeen,1
kuuunut,1
taidoikkaisiin,1
vihaprobaganda,-1
graniittirakennnus,1
narsistine,-1
suunnattomii,1
kiusaajatyyppinen,-2
hyökkimistapaus,-2
aktiisivempaa,1
ystävyyssuhteinen,1
idiootti sininen,-2
viinanaamainen,-1
doping rikollinen,-1
hyväileen,1
kaveriksivaikka,1
flirttaillapeli,1
pahamielinen,-1
riittämii,1
pillusanainen,-1
kyrpäjonnet,-1
viimeiseensaakka,1
vasta asettaa,-1
räkkäaikka,1
sensuuntaisia,-1
kuristusaatteinen,-3
raskasliikkeinen,1
meukkaavat,1
verkkomuuntajamainen,1
vahinkkoa,-1
kiusatatausta,-1
peliinhauskaa,1
perversioitalinjakas,-2
hautajisiin,-1
monikulttuurikiimaiset,-1
kikakakkikakakikki,1
rikosravintoloiden,-1
taantumuksellisuudessan,1
murhailla,-4
vaarannetaa,1
hyödyntäätekniikka,1
orjuuttaamainen,-3
iiikkkkäääkk,1
hyvä veli veli hyvä,1
pahastitais,-1
vankeute,-1
valentti,-1
uuutiskuvana,1
kapinalietsomis,-1
vau vau vaaa,1
kuoriutuukki,1
pahanhajusista,-1
halvannnäköinen,-1
hyväd,1
irtisanoutuaaalto,1
pahamaiseista,-1
vastakaataa,1
suuruustuntoinen,-2
pahansuopat,-1
valeheellisia,-1
valeakateeminen,-1
sekaaantunut,1
oikeudenmukaisuuu,1
haittamaahanmuuttovastainen,1
tarkkamaa,1
rasistoi,-2
hyökkääjäparka,-2
liiiteriä,1
uusisänmaalliset,1
irakkipaskaa,1
vaatimuksiinven,1
kisaviikkoloppuinen,1
nostaakhaan,1
iiiihanna,2
kauuheee,1
onnitteltut,1
paarialuokkainen,1
yllätyspaljastelua,1
muka hauskaa,1
suurmamuttamiseen,-2
tuhonnneet,-1
haakkumisen,1
omistajjaamihink,1
ystäväillisellä,1
maahamuuttovastaiset,1
vihapuh,-1
sosiaalipolitiinen,1
paremmuusjärkkään,1
huruuttelemaan,1
ilmastomuutosherkkä,1
hakkapeliitta nasta,1
jiiiihuuuu,1
sosiaalipompottaa,1
kiltti ja kunnollinen,1
varakkampaa,1
orjuuttajien,-2
omaalaatuisine,1
pikkusiipinen,1
vankkasiipinen,1
